id,name,quality
10758,X'caliboar,3
10759,Severed Horn of the Defiler,1
10760,Swine Fists,3
10761,Coldrage Dagger,3
10762,Robes of the Lich,3
10763,Icemetal Barbute,3
10764,Deathchill Armor,3
10765,Bonefingers,3
10766,Plaguerot Sprig,3
10767,Savage Boar's Guard,3
10768,Boar Champion's Belt,3
10769,Glowing Eye of Mordresh,3
10770,Mordresh's Lifeless Skull,3
10771,Deathmage Sash,3
10772,Glutton's Cleaver,3
10773,Hakkari Urn,2
10774,Fleshhide Shoulders,3
10775,Carapace of Tuten'kash,3
10776,Silky Spider Cape,3
10777,Arachnid Gloves,3
10778,Necklace of Sanctuary,2
10779,Demon's Blood,2
10780,Mark of Hakkar,2
10781,Hakkari Breastplate,2
10782,Hakkari Shroud,2
10783,Atal'ai Spaulders,3
10784,Atal'ai Breastplate,3
10785,Atal'ai Leggings,3
10786,Atal'ai Boots,3
10787,Atal'ai Gloves,3
10788,Atal'ai Girdle,3
10789,Manual of Engineering Disciplines,1
10790,Gnome Engineer Membership Card,0
10791,Goblin Engineer Membership Card,0
10792,Nixx's Pledge of Secrecy,1
10793,Overspark's Pledge of Secrecy,1
10794,Oglethorpe's Pledge of Secrecy,1
10795,Drakeclaw Band,3
10796,Drakestone,3
10797,Firebreather,3
10798,Atal'alarion's Tusk Ring,3
10799,Headspike,3
10800,Darkwater Bracers,3
10801,Slitherscale Boots,3
10802,Wingveil Cloak,3
10803,Blade of the Wretched,3
10804,Fist of the Damned,3
10805,Eater of the Dead,3
10806,Vestments of the Atal'ai Prophet,3
10807,Kilt of the Atal'ai Prophet,3
10808,Gloves of the Atal'ai Prophet,3
10818,Yeh'kinya's Scroll,1
10819,Wildkin Feather,1
10820,Jackseed Belt,2
10821,Sower's Cloak,2
10822,Dark Whelpling,1
10823,Vanquisher's Sword,3
10824,Amberglow Talisman,3
10825,"Monster - Sword, Red Long",0
10826,Staff of Lore,2
10827,Surveyor's Tunic,2
10828,Dire Nail,3
10829,The Dragon's Eye,3
10830,M73 Frag Grenade,1
10831,Fel Orb,1
10832,Fel Tracker Owner's Manual,1
10833,Horns of Eranikus,3
10834,Felhound Tracker Kit,1
10835,Crest of Supremacy,3
10836,Rod of Corrosion,3
10837,Tooth of Eranikus,3
10838,Might of Hakkar,3
10839,Crystallized Note,0
10840,Crystallized Note,0
10841,Goldthorn Tea,1
10842,Windscale Sarong,3
10843,Featherskin Cape,3
10844,Spire of Hakkar,3
10845,Warrior's Embrace,3
10846,Bloodshot Greaves,3
10847,Dragon's Call,4
10858,Plans: Solid Iron Maul,1
10878,"Monster - Sword, Horde Jagged Green",0
10898,"Monster - Sword, Horde Sword Centurion",0
10918,Wound Poison,1
10919,Apothecary Gloves,2
10920,Wound Poison II,1
10921,Wound Poison III,1
10922,Wound Poison IV,1
10938,Lesser Magic Essence,2
10939,Greater Magic Essence,2
10940,Strange Dust,1
10958,Hilary's Necklace,1
10959,Demon Hide Sack,2
10978,Small Glimmering Shard,3
10998,Lesser Astral Essence,2
10999,Ironfel,1
11000,Shadowforge Key,1
11018,Un'Goro Soil,1
11019,"Monster - Sword, Horde Jagged Bloody",0
11020,Evergreen Pouch,1
11021,Monster - Big Sniper Gun,0
11022,Packet of Tharlendris Seeds,1
11023,Ancona Chicken,1
11024,Evergreen Herb Casing,1
11025,"Monster - Sword, Katana 2H",0
11026,Tree Frog Box,1
11027,Wood Frog Box,1
11038,Formula: Enchant 2H Weapon - Lesser Spirit,2
11039,Formula: Enchant Cloak - Minor Agility,2
11040,Morrowgrain,1
11041,"Monster - Shield, Kite Metal Gold",0
11042,"Monster - Sword, Horde Jagged w/ Bolts",0
11058,Sha'ni's Nose-Ring,1
11078,Relic Coffer Key,1
11079,Gor'tesh's Lopped Off Head,1
11080,Gor'tesh's Lopped Off Head,1
11081,Formula: Enchant Shield - Lesser Protection,2
11082,Greater Astral Essence,2
11083,Soul Dust,1
11084,Large Glimmering Shard,3
11085,Customer of the Month Coffer Key,1
11086,Jang'thraze the Protector,3
11087,"Monster - Sword2H, Ragglesnout X'Caliboar",0
11098,Formula: Enchant Cloak - Lesser Shadow Resistance,2
11099,Old Dark Iron Ore,1
11101,Formula: Enchant Bracer - Lesser Strength,2
11102,Unhatched Sprite Darter Egg,1
11103,Seed Voucher,1
11104,Large Compass,1
11105,Curled Map Parchment,1
11106,Lion-headed Key,1
11107,A Small Pack,1
11108,Faded Photograph,1
11109,Special Chicken Feed,1
11110,Chicken Egg,1
11111,Broken Sprite Darter Egg,1
11112,Research Equipment,1
11113,Crate of Foodstuffs,1
11114,Dinosaur Bone,1
11115,Secret Safe Key,1
11116,A Mangled Journal,2
11118,Archaedic Stone,3
11119,Milly's Harvest,1
11120,Belgrom's Hammer,2
11121,Darkwater Talwar,3
11122,Carrot on a Stick,2
11123,Rainstrider Leggings,3
11124,Helm of Exile,3
11125,Grape Manifest,1
11126,Tablet of Kurniya,1
11127,Scavenged Goods,1
11128,Golden Rod,1
11129,Essence of the Elements,1
11130,Runed Golden Rod,1
11131,Hive Wall Sample,1
11132,Unused Scraping Vial,1
11133,Linken's Training Sword,1
11134,Lesser Mystic Essence,2
11135,Greater Mystic Essence,2
11136,Linken's Tempered Sword,1
11137,Vision Dust,1
11138,Small Glowing Shard,3
11139,Large Glowing Shard,3
11140,Prison Cell Key,1
11141,Bait,1
11142,Broken Samophlange,1
11143,Nugget Slug,1
11144,Truesilver Rod,1
11145,Runed Truesilver Rod,1
11146,Broken and Battered Samophlange,1
11147,Samophlange Manual Cover,1
11148,Samophlange Manual Page,1
11149,Samophlange Manual,1
11150,Formula: Enchant Gloves - Mining,2
11151,Formula: Enchant Gloves - Herbalism,2
11152,Formula: Enchant Gloves - Fishing,2
11162,Linken's Superior Sword,1
11163,Formula: Enchant Bracer - Lesser Deflection,2
11164,Formula: Enchant Weapon - Lesser Beastslayer,2
11165,Formula: Enchant Weapon - Lesser Elemental Slayer,2
11166,Formula: Enchant Gloves - Skinning,2
11167,Formula: Enchant Boots - Lesser Spirit,2
11168,Formula: Enchant Shield - Lesser Block,2
11169,Book of Aquor,1
11170,Deprecated Silver Totem of Aquementas,1
11171,Fel Iron,1
11172,Silvery Claws,1
11173,Irontree Heart,1
11174,Lesser Nether Essence,2
11175,Greater Nether Essence,2
11176,Dream Dust,1
11177,Small Radiant Shard,3
11178,Large Radiant Shard,3
11179,Golden Flame,1
11184,Blue Power Crystal,1
11185,Green Power Crystal,1
11186,Red Power Crystal,1
11187,Stemleaf Bracers,1
11188,Yellow Power Crystal,1
11189,Woodland Robes,1
11190,Viny Gloves,1
11191,Farmer's Boots,1
11192,Outfitter Gloves,1
11193,Blazewind Breastplate,2
11194,Prismscale Hauberk,2
11195,Warforged Chestplate,2
11196,Mindburst Medallion,2
11197,Dark Keeper Key,1
11198,Rune of Escape,1
11199,Engineer's Shield 1,1
11200,Engineer's Shield 2,1
11201,Engineer's Shield 3,1
11202,Formula: Enchant Shield - Stamina,2
11203,Formula: Enchant Gloves - Advanced Mining,2
11204,Formula: Enchant Bracer - Greater Spirit,2
11205,Formula: Enchant Gloves - Advanced Herbalism,2
11206,Formula: Enchant Cloak - Lesser Agility,2
11207,Formula: Enchant Weapon - Fiery Weapon,2
11208,Formula: Enchant Weapon - Demonslaying,2
11222,Head of Krom'zar,1
11223,Formula: Enchant Bracer - Deflection,2
11224,Formula: Enchant Shield - Frost Resistance,2
11225,Formula: Enchant Bracer - Greater Stamina,2
11226,Formula: Enchant Gloves - Riding Skill,2
11227,Piece of Krom'zar's Banner,1
11228,Frenzied Dragonflight Molt,1
11229,Brightscale Girdle,2
11230,Encased Fiery Essence,1
11231,Altered Black Dragonflight Molt,1
11242,Evoroot,1
11243,Videre Elixir,1
11262,Orb of Lorica,3
11263,Nether Force Wand,3
11264,"Monster - Mace, Baron Silverlaine",0
11265,Cragwood Maul,2
11266,Fractured Elemental Shard,1
11267,Elemental Shard Sample,1
11268,Head of Argelmach,1
11269,Intact Elemental Core,1
11270,Nixx's Signed Pledge,1
11282,Oglethorpe's Signed Pledge,1
11283,Overspark's Signed Pledge,1
11284,Accurate Slugs,1
11285,Jagged Arrow,1
11286,Thorium Shackles,1
11287,Lesser Magic Wand,2
11288,Greater Magic Wand,2
11289,Lesser Mystic Wand,2
11290,Greater Mystic Wand,2
11291,Star Wood,1
11302,Uther's Strength,3
11303,Fine Shortbow,2
11304,Fine Longbow,2
11305,Dense Shortbow,2
11306,Sturdy Recurve,2
11307,Massive Longbow,2
11308,Sylvan Shortbow,2
11309,The Heart of the Mountain,1
11310,Flameseer Mantle,3
11311,Emberscale Cape,3
11312,Lost Thunderbrew Recipe,1
11313,Ribbly's Head,1
11314,Monster - Claw Insect,0
11315,Bloodpetal Sprout,1
11316,Bloodpetal,1
11317,"Monster - Axe, 2H War C01 Blue Limited",0
11318,Atal'ai Haze,1
11319,Unloaded Zapper,1
11320,Bloodpetal Zapper,1
11321,"Monster - Sword2H, Horde Massive Red",0
11322,"Monster - Sword2H, Horde Broad",0
11323,"Monster - Sword2H, Horde Jagged",0
11324,Explorer's Knapsack,1
11325,Dark Iron Ale Mug,1
11342,"Monster - Axe, 2H Pendulum of Doom",0
11343,"Monster - Staff, Jeweled Red Staff",0
11362,Medium Quiver,1
11363,Medium Shot Pouch,1
11364,Tabard of Stormwind,1
11365,"Monster - Staff, Badass Red Staff",0
11366,Helendis Riverhorn's Letter,1
11367,Solomon's Plea to King Wrynn,1
11368,Wrynn's Decree,1
11369,"Monster - Mace, Thaurissan Hammer",0
11370,Dark Iron Ore,1
11371,Dark Iron Bar,1
11382,Blood of the Mountain,2
11383,"Monster - Mace, Green Scepter",0
11384,Broken Basilisk Teeth,0
11385,Basilisk Scale,0
11386,Squishy Basilisk Eye,0
11387,Basilisk Heart,0
11388,Basilisk Venom,0
11389,Shimmering Basilisk Skin,0
11390,Broken Bat Fang,0
11391,Spined Bat Wing,0
11392,Severed Bat Claw,0
11393,Small Bat Skull,0
11394,Bat Heart,0
11395,Bat Ear,0
11402,Sleek Bat Pelt,0
11403,Large Bat Fang,0
11404,Evil Bat Eye,1
11405,Giant Silver Vein,1
11406,Rotting Bear Carcass,0
11407,Torn Bear Pelt,1
11408,Bear Jaw,0
11409,Bear Organ,0
11410,Savage Bear Claw,0
11411,Large Bear Bone,0
11412,Nagmara's Vial,1
11413,Nagmara's Filled Vial,1
11414,Grizzled Mane,0
11415,Mixed Berries,1
11416,Delicate Ribcage,0
11417,Feathery Wing,0
11418,Hollow Wing Bone,0
11419,Mysterious Unhatched Egg,0
11420,Elegant Writing Tool,0
11422,Goblin Engineer's Renewal Gift,1
11423,Gnome Engineer's Renewal Gift,1
11424,"Monster - Staff, Wooden Handle Spiral Head",0
11443,Deprecated Grim Guzzler Boar,1
11444,Grim Guzzler Boar,1
11445,Flute of the Ancients,1
11446,A Crumpled Up Note,1
11462,Discarded Knife,1
11463,Undelivered Parcel,2
11464,Marshal Windsor's Lost Information,1
11465,Marshal Windsor's Lost Information,1
11466,Raschal's Report,1
11467,Blackrock Medallion,1
11468,Dark Iron Fanny Pack,1
11469,Bloodband Bracers,2
11470,Tablet Transcript,1
11471,Fragile Sprite Darter Egg,1
11472,Silvermane Stalker Flank,1
11473,PX83-Enigmatron,1
11474,Sprite Darter Egg,1
11475,Wine-stained Cloak,1
11476,U'cha's Pelt,1
11477,White Ravasaur Claw,1
11478,Un'Goro Gorilla Pelt,1
11479,Un'Goro Stomper Pelt,1
11480,Un'Goro Thunderer Pelt,1
11482,Crystal Pylon User's Manual,0
11502,Loreskin Shoulders,2
11503,Blood Amber,1
11504,Piece of Threshadon Carcass,1
11505,Monster - Claw - Bear Offhand,0
11506,Monster - Claw Offhand,0
11507,Spotted Hyena Pelt,1
11508,Gamemaster's Slippers,1
11509,Ravasaur Pheromone Gland,1
11510,Lar'korwi's Head,1
11511,Cenarion Beacon,1
11512,Patch of Tainted Skin,1
11513,Tainted Vitriol,1
11514,Fel Creep,1
11515,Corrupted Soul Shard,1
11516,Cenarion Plant Salve,1
11522,Silver Totem of Aquementas,1
11542,"Monster - Staff, Red Feathered",0
11562,Crystal Restore,1
11563,Crystal Force,1
11564,Crystal Ward,1
11565,Crystal Yield,1
11566,Crystal Charge,1
11567,Crystal Spire,1
11568,Torwa's Pouch,1
11569,Preserved Threshadon Meat,1
11570,Preserved Pheromone Mixture,1
11582,Fel Salve,1
11583,Cactus Apple,1
11584,Cactus Apple Surprise,1
11585,"Monster - Shield, Engineer A01",0
11586,"Monster - Shield, Engineer B01",0
11587,"Monster - Shield, Engineer C01",0
11588,"Monster - Staff, Jeweled D01 Green",0
11589,"Monster - Shield, Orange Skull",0
11590,Mechanical Repair Kit,1
11591,"Monster - Sword2H, Battlefield Destroyer",0
11602,Grim Guzzler Key,1
11603,Vilerend Slicer,3
11604,Dark Iron Plate,3
11605,Dark Iron Shoulders,2
11606,Dark Iron Mail,2
11607,Dark Iron Sunderer,3
11608,Dark Iron Pulverizer,3
11609,Altered Black Dragonflight Molt,1
11610,Plans: Dark Iron Pulverizer,3
11611,Plans: Dark Iron Sunderer,3
11612,Plans: Dark Iron Plate,3
11613,DEBUG Samophlange Manual Cover,1
11614,Plans: Dark Iron Mail,2
11615,Plans: Dark Iron Shoulders,2
11616,DEBUG Samophlange Manual Page,1
11617,Eridan's Supplies,1
11622,Lesser Arcanum of Rumination,2
11623,Spritecaster Cape,3
11624,Kentic Amice,3
11625,Enthralled Sphere,3
11626,Blackveil Cape,3
11627,Fleetfoot Greaves,3
11628,Houndmaster's Bow,3
11629,Houndmaster's Rifle,3
11630,Rockshard Pellets,3
11631,Stoneshell Guard,3
11632,Earthslag Shoulders,3
11633,Spiderfang Carapace,3
11634,Silkweb Gloves,3
11635,Hookfang Shanker,3
11642,Lesser Arcanum of Constitution,2
11643,Lesser Arcanum of Tenacity,2
11644,Lesser Arcanum of Resilience,2
11645,Lesser Arcanum of Voracity,2
11646,Lesser Arcanum of Voracity,2
11647,Lesser Arcanum of Voracity,2
11648,Lesser Arcanum of Voracity,2
11649,Lesser Arcanum of Voracity,2
11662,Ban'thok Sash,3
11663,[PH] Greater Arcane Amalgamation (MANA/FR),3
11664,[PH] Greater Arcane Amalgamation (HP/FR),3
11665,Ogreseer Fists,3
11666,[PH] Greater Arcane Amalgamation (AC/FR),3
11667,[PH] Greater Arcane Amalgamation (STR/FR),3
11668,Flute of Xavaric,1
11669,Naglering,3
11670,[PH] Greater Arcane Amalgamation (STA/FR),3
11671,[PH] Greater Arcane Amalgamation (AGI/FR),3
11672,[PH] Greater Arcane Amalgamation (SPI/FR),3
11673,[PH] Greater Arcane Amalgamation (INT/FR),3
11674,Jadefire Felbind,1
11675,Shadefiend Boots,3
11676,[PH] Legendary Arcane Amalgamation (Melee),4
11677,Graverot Cape,3
11678,Carapace of Anub'shiah,3
11679,Rubicund Armguards,3
11682,Eridan's Vial,1
11683,[PH] Legendary Arcane Amalgamation (Caster),4
11684,Ironfoe,4
11685,Splinthide Shoulders,3
11686,Girdle of Beastial Fury,3
11702,Grizzle's Skinner,3
11703,Stonewall Girdle,3
11722,Dregmetal Spaulders,3
11723,Goodsteel's Balanced Flameberge,1
11724,Overdue Package,1
11725,Solid Crystal Leg Shaft,1
11726,Savage Gladiator Chain,4
11727,Goodsteel Ledger,1
11728,Savage Gladiator Leggings,3
11729,Savage Gladiator Helm,3
11730,Savage Gladiator Grips,3
11731,Savage Gladiator Greaves,3
11732,Libram of Rumination,2
11733,Libram of Constitution,2
11734,Libram of Tenacity,2
11735,Ragefury Eyepatch,3
11736,Libram of Resilience,2
11737,Libram of Voracity,2
11742,Wayfarer's Knapsack,2
11743,Rockfist,3
11744,Bloodfist,3
11745,Fists of Phalanx,3
11746,Golem Skull Helm,3
11747,Flamestrider Robes,3
11748,Pyric Caduceus,3
11749,Searingscale Leggings,3
11750,Kindling Stave,3
11751,Burning Essence,1
11752,Black Blood of the Tormented,1
11753,Eye of Kajal,1
11754,Black Diamond,2
11755,Verek's Collar,3
11762,"Monster - Axe, Hatchet Gold",0
11763,"Monster - Axe, Hatchet Red",0
11764,Cinderhide Armsplints,3
11765,Pyremail Wristguards,3
11766,Flameweave Cuffs,3
11767,Emberplate Armguards,3
11768,Incendic Bracers,3
11782,Boreal Mantle,3
11783,Chillsteel Girdle,3
11784,Arbiter's Blade,3
11785,Rock Golem Bulwark,3
11786,Stone of the Earth,3
11787,Shalehusk Boots,3
11802,Lavacrest Leggings,3
11803,Force of Magma,3
11804,Spraggle's Canteen,1
11805,Rubidium Hammer,3
11807,Sash of the Burning Heart,3
11808,Circle of Flame,4
11809,Flame Wrath,3
11810,Force of Will,3
11811,Smoking Heart of the Mountain,3
11812,Cape of the Fire Salamander,3
11813,Formula: Smoking Heart of the Mountain,2
11814,Molten Fists,3
11815,Hand of Justice,3
11816,Angerforge's Battle Axe,3
11817,Lord General's Sword,3
11818,Grimesilt Outhouse Key,1
11819,Second Wind,3
11820,Royal Decorated Armor,3
11821,Warstrife Leggings,3
11822,Omnicast Boots,3
11823,Luminary Kilt,3
11824,Cyclopean Band,3
11825,Pet Bombling,1
11826,Lil' Smoky,1
11827,Schematic: Lil' Smoky,2
11828,Schematic: Pet Bombling,2
11829,Un'Goro Ash,1
11830,Webbed Diemetradon Scale,1
11831,Webbed Pterrordax Scale,1
11832,Burst of Knowledge,3
11833,Gorishi Queen Lure,1
11834,Super Sticky Tar,1
11835,Gorishi Queen Brain,1
11837,Gorishi Scent Gland,1
11838,"Monster - Trident, Flame Wrath",0
11839,Chief Architect's Monocle,3
11840,Master Builder's Shirt,1
11841,Senior Designer's Pantaloons,3
11842,Lead Surveyor's Mantle,3
11843,Bank Voucher,1
11844,Pestlezugg's Un'Goro Report,1
11845,Handmade Leather Bag,1
11846,Wizbang's Special Brew,1
11847,Battered Cloak,1
11848,Flax Belt,1
11849,Rustmetal Bracers,1
11850,Short Duskbat Cape,1
11851,Scavenger Tunic,1
11852,Roamer's Leggings,1
11853,Rambling Boots,2
11854,Samophlange Screwdriver,2
11855,Tork Wrench,2
11856,Ceremonial Elven Blade,2
11857,Sanctimonial Rod,2
11858,Battlehard Cape,2
11859,Jademoon Orb,2
11860,Charged Lightning Rod,2
11861,Girdle of Reprisal,2
11862,White Bone Band,2
11863,White Bone Shredder,2
11864,White Bone Spear,2
11865,Rancor Boots,2
11866,Nagmara's Whipping Belt,3
11867,Maddening Gauntlets,2
11868,Choking Band,2
11869,Sha'ni's Ring,2
11870,Oblivion Orb,2
11871,Snarkshaw Spaulders,2
11872,Eschewal Greaves,2
11873,Ethereal Mist Cape,2
11874,Clouddrift Mantle,2
11875,Breezecloud Bracers,2
11876,Plainstalker Tunic,2
11882,Outrider Leggings,2
11883,A Dingy Fanny Pack,1
11884,Moonlit Amice,2
11885,Shadowforge Torch,1
11886,Urgent Message,1
11887,Cenarion Circle Cache,1
11888,Quintis' Research Gloves,2
11889,Bark Iron Pauldrons,2
11902,Linken's Sword of Mastery,2
11903,Cat Carrier (Corrupted Kitten),1
11904,Spirit of Aquementas,2
11905,Linken's Boomerang,2
11906,Beastsmasher,2
11907,Beastslayer,2
11908,Archaeologist's Quarry Boots,2
11909,Excavator's Utility Belt,2
11910,Bejeweled Legguards,2
11911,Treetop Leggings,2
11912,Package of Empty Ooze Containers,1
11913,Clayridge Helm,2
11914,Empty Cursed Ooze Jar,1
11915,Shizzle's Drizzle Blocker,2
11916,Shizzle's Muzzle,2
11917,Shizzle's Nozzle Wiper,2
11918,Grotslab Gloves,2
11919,Cragplate Greaves,2
11920,Wraith Scythe,3
11921,Impervious Giant,3
11922,Blood-etched Blade,3
11923,The Hammer of Grace,3
11924,Robes of the Royal Crown,3
11925,Ghostshroud,3
11926,Deathdealer Breastplate,3
11927,Legplates of the Eternal Guardian,3
11928,Thaurissan's Royal Scepter,3
11929,Haunting Specter Leggings,3
11930,The Emperor's New Cape,3
11931,Dreadforge Retaliator,3
11932,Guiding Stave of Wisdom,3
11933,Imperial Jewel,3
11934,Emperor's Seal,3
11935,Magmus Stone,3
11936,Relic Hunter Belt,2
11937,Fat Sack of Coins,1
11938,Sack of Gems,1
11939,Shiny Bracelet,0
11940,Sparkly Necklace,0
11941,False Documents,0
11942,Legal Documents,0
11943,Deed to Thandol Span,0
11944,Dark Iron Baby Booties,0
11945,Dark Iron Ring,3
11946,Fire Opal Necklace,3
11947,Filled Cursed Ooze Jar,1
11948,Empty Tainted Ooze Jar,1
11949,Filled Tainted Ooze Jar,1
11950,Windblossom Berries,1
11951,Whipper Root Tuber,1
11952,Night Dragon's Breath,1
11953,Empty Pure Sample Jar,1
11954,Filled Pure Sample Jar,1
11955,Bag of Empty Ooze Containers,1
11962,Manacle Cuffs,3
11963,Penance Spaulders,2
11964,Swiftstrike Cudgel,2
11965,Quartz Ring,2
11966,Small Sack of Coins,1
11967,Zircon Band,2
11968,Amber Hoop,2
11969,Jacinth Circle,2
11970,Spinel Ring,2
11971,Amethyst Band,2
11972,Carnelian Loop,2
11973,Hematite Link,2
11974,Aquamarine Ring,2
11975,Topaz Ring,2
11976,Sardonyx Knuckle,2
11977,Serpentine Loop,2
11978,Jasper Link,2
11979,Peridot Circle,2
11980,Opal Ring,2
11981,Lead Band,2
11982,Viridian Band,2
11983,Chrome Ring,2
11984,Cobalt Ring,2
11985,Cerulean Ring,2
11986,Thallium Hoop,2
11987,Iridium Circle,2
11988,Tellurium Band,2
11989,Vanadium Loop,2
11990,Selenium Loop,2
11991,Quicksilver Ring,2
11992,Vermilion Band,2
11993,Clay Ring,2
11994,Coral Band,2
11995,Ivory Band,2
11996,Basalt Ring,2
11997,Greenstone Circle,2
11998,Jet Loop,2
11999,Lodestone Hoop,2
12000,Limb Cleaver,2
12001,Onyx Ring,2
12002,Marble Circle,2
12003,Dark Dwarven Lager,1
12004,Obsidian Band,2
12005,Granite Ring,2
12006,Meadow Ring,2
12007,Prairie Ring,2
12008,Savannah Ring,2
12009,Tundra Ring,2
12010,Fen Ring,2
12011,Forest Hoop,2
12012,Marsh Ring,2
12013,Desert Ring,2
12014,Arctic Ring,2
12015,Swamp Ring,2
12016,Jungle Ring,2
12017,Prismatic Band,2
12018,Conservator Helm,2
12019,Cerulean Talisman,2
12020,Thallium Choker,2
12021,Shieldplate Sabatons,2
12022,Iridium Chain,2
12023,Tellurium Necklace,2
12024,Vanadium Talisman,2
12025,Selenium Chain,2
12026,Quicksilver Pendant,2
12027,Vermilion Necklace,2
12028,Basalt Necklace,2
12029,Greenstone Talisman,2
12030,Jet Chain,2
12031,Lodestone Necklace,2
12032,Onyx Choker,2
12033,Thaurissan Family Jewels,1
12034,Marble Necklace,2
12035,Obsidian Pendant,2
12036,Granite Necklace,2
12037,Mystery Meat,1
12038,Lagrave's Seal,2
12039,Tundra Necklace,2
12040,Forest Pendant,2
12041,Windshear Leggings,2
12042,Marsh Chain,2
12043,Desert Choker,2
12044,Arctic Pendant,2
12045,Swamp Pendant,2
12046,Jungle Necklace,2
12047,Spectral Necklace,2
12048,Prismatic Pendant,2
12049,Splintsteel Armor,2
12050,Hazecover Boots,2
12051,Brazen Gauntlets,2
12052,Ring of the Moon,2
12053,Volcanic Rock Ring,2
12054,Demon Band,2
12055,Stardust Band,2
12056,Ring of the Heavens,2
12057,Dragonscale Band,2
12058,Demonic Bone Ring,2
12059,Conqueror's Medallion,3
12060,Shindrell's Note,1
12061,Blade of Reckoning,2
12062,Skilled Fighting Blade,2
12063,"Monster - Trident, Wicked",0
12064,Gamemaster Hood,1
12065,Ward of the Elements,2
12066,Shaleskin Cape,2
12082,Wyrmhide Spaulders,2
12083,Valconian Sash,2
12102,Ring of the Aristocrat,2
12103,Star of Mystaria,3
12104,Brindlethorn Tunic,2
12105,Pridemail Leggings,2
12106,Boulderskin Breastplate,2
12107,Whispersilk Leggings,2
12108,Basaltscale Armor,2
12109,Azure Moon Amice,2
12110,Raincaster Drape,2
12111,Lavaplate Gauntlets,2
12112,Crypt Demon Bracers,2
12113,Sunborne Cape,2
12114,Nightfall Gloves,2
12115,Stalwart Clutch,2
12122,Kum'isha's Junk,2
12142,"Monster - Sword, Thick/Fat Blade",0
12143,Dragonspine Key,1
12144,Eggscilloscope,1
12162,Plans: Hardened Iron Shortsword,1
12163,Plans: Moonsteel Broadsword,1
12164,Plans: Massive Iron Axe,1
12182,Monster - Staff of Jordan,0
12183,"Monster - Mace, Thrall's Hammer",0
12184,Raptor Flesh,1
12185,Bloodsail Admiral's Hat,2
